idx,transcript,true_keywords,num_true,best_true_rank,worst_true_rank,recall_at_1,recall_at_3,recall_at_6,recall_at_12,cb_pool_recall,prompt_recall,rescore_recall,cb_pool_size,prompt_size,rescore_size,top12_keywords,prompt_keywords,rescore_keywords
715,新京报讯记者林斐然近日,林斐然|新京报,2,1,90,0.5,0.5,0.5,0.5,0.5,0.5,0.5,4,2,4,新京报|金报讯|金陵晚报|黄欣晨报|今久|董某|佟健|彼得|吴雯|喻莉|刘玮|瓯文,新京报|金报讯,新京报|金报讯|金陵晚报|今久
716,游客突破八万人限流大关故宫首次提前禁止售票,故宫,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,故宫|渝武|瓯文|吴雯|广安|彼得|董某|贵港|西安|平阳|朱某|黄榕,故宫,故宫|渝武|吴雯|朱某
717,新京报讯记者黄颖自七月六日进入暑期以来,新京报,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,2,7,新京报|金报讯|荆州|金陵晚报|今久|黄榕|彼得|吴雯|渝武|瓯文|董某|邬雄,新京报|金报讯,新京报|金报讯|荆州|金陵晚报|今久|黄榕|彼得
718,故宫博物院接待的观众量也日益攀升,故宫,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,2,5,故宫|广东|广安|吴雯|瓯文|贵港|喻莉|董某|彼得|瑞银|黄榕|吉娜,故宫|广东,故宫|广东|吴雯|瓯文|朱某
719,故宫首次启动了起流起票限流措施,故宫,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,故宫|陆骑麟|胡琦|奇冰|胡枫|吴雯|邬雄|董某|彼得|渝武|瓯文|朱某,故宫,故宫|胡琦|奇冰|朱某
720,崂山景区勒令该农家宴停止停止营业,崂山景区,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,崂山景区|吴显亭|颜妮|吴雯|董某|邬雄|科林|瓯文|谢婷婷|平阳|渝武|王婷,崂山景区,崂山景区|吴显亭|颜妮|邬雄
721,游客西安遭天价玛卡商家四零零零元一价合理,西安|玛卡,2,1,3,0.5,1.0,1.0,1.0,1.0,0.5,1.0,6,1,6,玛卡|云林县|西安|张林|谢依霖|哈灵|吴雯|哈立|彼得|渝武|科林|李家,玛卡,玛卡|云林县|西安|张林|谢依霖|哈灵
722,张先生购买的四零零元玛卡,玛卡,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,玛卡|谢依霖|诏安县|马云|哈灵|张林|富林愚|威灵|云林县|科林|麻丽贤|陆骑麟,玛卡,玛卡|谢依霖|哈灵|云林县
723,这一斤玛卡其实价格只有一零零多元,玛卡,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,3,8,玛卡|谢依霖|哈灵|威灵|张林|云林县|赖慰玲|陆骑麟|科林|赵书伶|滕灵方|胡琦,玛卡|谢依霖|哈灵,玛卡|谢依霖|哈灵|威灵|张林|云林县|赖慰玲|陆骑麟
724,一捧玛卡磨成粉景区商家要四零零零元,玛卡磨成粉景区|玛卡,2,1,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,5,2,5,玛卡|玛卡磨成粉景区|谢依霖|云林县|哈灵|滕灵方|银联|吴雯|渝武|陆骑麟|董某|吉娜,玛卡|玛卡磨成粉景区,玛卡|玛卡磨成粉景区|谢依霖|云林县|哈灵
725,兰州市中心城区的一些楼盘,兰州市,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,3,6,兰州市|钟欣|新城|温州市域|政协|彼得|重庆|温州市治堵办|张女士|朱某|吴雯|董某,兰州市|钟欣|新城,兰州市|钟欣|新城|温州市域|彼得|董某
726,而在兰州市新开楼盘集中的城郊区域,兰州市,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,兰州市|陕西|渝武|吴雯|彼得|瓯文|广西|韩籍|荆州|董某|钟欣|西安,兰州市,兰州市|渝武|吴雯|韩籍
727,在兰州市北岸由广东房企开发的一个大型楼盘里,广东|兰州市,2,2,3,0.0,1.0,1.0,1.0,1.0,1.0,1.0,7,3,7,大兴|兰州市|广东|广安|吉娜|奇冰|荆州|保山市|蓝莹|彼得|吴雯|西安,大兴|兰州市|广东,大兴|兰州市|广东|广安|吉娜|奇冰|西安
728,今兰州市商品房销售面积同比上涨超过百分之三十,兰州市,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,兰州市|荆州|彼得|吴雯|章某|平昌|瓯文|张驰|董某|渝武|常平|保山市,兰州市,兰州市|荆州|彼得|章某
729,吴显亭称将加强和证监会等相关部门的配合和协作,吴显亭,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,1,5,吴显亭|王婷|平昌|邬雄|彼得|朱某|吴雯|项锐|陈晟|联合社|李嘉诚|瓯文,吴显亭,吴显亭|王婷|平昌|邬雄|朱某
730,而针对浙江广东民间借贷丰沛的特点,广东,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,广东|李洁|吴雯|胡枫|彼得|董某|佟健|冥界警局|渝武|瓯文|周峰|科林,广东,广东|李洁|胡枫|冥界警局
731,或许是受好莱坞艳照门的影响,好莱坞,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,好莱坞|马来|李氏|吴雯|蚌飞市|彼得|董某|瓯文|奇高市|渝武|陈势安|朱某,好莱坞,好莱坞|马来|李氏|蚌飞市
732,就让业界讨论它会带给中国移动支付市场怎样的影响,中国移动,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,中国移动|蓝莹|黄榕|贩婴|吴雯|彼得|瓯文|董某|渝武|李氏|银联|曹志,中国移动,中国移动|蓝莹|贩婴|吴雯
733,苹果要想在中国本土化,苹果,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,苹果|彼得|吴雯|平阳|瓯文|名古屋|渝武|黄榕|朱某|德国|董某|玮甯,苹果,苹果|彼得|平阳|瓯文
734,这对于苹果来说不是件容易的事儿,苹果,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,苹果|黄榕|彼得|名古屋|吴雯|董某|瓯文|朱某|故宫|渝武|马来|平阳,苹果,苹果|黄榕|彼得|瓯文
735,最终促使苹果成为主流标准但中国市场有其特殊性,苹果,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,苹果|胡琦|吴雯|渝武|皮特|奇冰|董某|习友路|瓯文|彼得|刘玮|德国,苹果,苹果|胡琦|吴雯|董某
736,首先银联和苹果的合作谈判不会顺利,银联|苹果,2,1,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,5,2,5,银联|苹果|彼得|吴雯|瓯文|李银河|温岭|董某|平阳|金坛|渝武|苹果晋身道指,银联|苹果,银联|苹果|彼得|瓯文|李银河
737,这个在美的空调的南沙工厂武汉工厂已全面试点,南沙,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,2,5,南沙|任珊|修哥|吴雯|故宫|彼得|渝武|董某|黄榕|朱某|瓯文|李洁,南沙|任珊,南沙|任珊|故宫|渝武|朱某
738,广东东莞顺德等城市已经掀起大量机器换人计划,广东,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,1,5,广东|董某|胡琦|奇冰|广西|黄榕|吴雯|彼得|审计署|吉娜|渝武|西安,广东,广东|董某|胡琦|奇冰|广西
739,美的集团对项目在一定年限内有投入产出的规定,美的集团,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,美的集团|美芝|吴雯|董某|项锐|韦集村|朱某|瓯文|渝武|彼得|黄榕|马云,美的集团,美的集团|美芝|吴雯|朱某
740,高工机器人董事长张小飞表示,张小飞,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,张小飞|故宫|赵宏|吴雯|彼得|瓯文|章某|王晓飞|成飞|胡琦|嵩山|张锦麟,张小飞,张小飞|故宫|赵宏|朱某
741,在队长惠若琪因为身体原因无缘世界杯的情况下,惠若琪,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,2,5,惠若琪|彼得|吴雯|许茹芸|邦德|董某|胡琦|瓯文|佟健|李洁|胡枫|今久,惠若琪|彼得,惠若琪|彼得|吴雯|许茹芸|胡琦
742,徐建德统领的中国青年队八战全胜夺得冠军,徐建德,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,1,5,徐建德|孔磊|吴雯|彼得|董某|李洁|渝武|奇冰|广安|瓯文|巴西队|黄榕,徐建德,徐建德|孔磊|吴雯|董某|渝武
743,还与巴西队的加比一起入选最佳主攻,巴西队,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,1,5,巴西队|广西|波斯|哈立|彼得|奇冰|故宫|吴雯|黄榕|渝武|邬雄|瓯文,巴西队,巴西队|广西|波斯|哈立|渝武
744,去年六月下旬举行的中国国际精英赛北仑站,北仑站,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,2,5,北仑站|德国|北京站|威灵|吴雯|董某|永宁镇|科林|渝武|瓯文|皮特|陈国强,北仑站|德国,北仑站|德国|北京站|威灵|科林
745,当时郎平率队三战全胜名列第一,郎平,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,2,8,郎平|王婷|罗宾|常平|董某|温岭|吴雯|唐山乐亭一船队|黄榕|哈灵|杨幼萍|朱某,郎平|王婷,郎平|王婷|罗宾|常平|董某|温岭|吴雯|杨幼萍
746,中国队三比二力克美国队收获分站赛九连胜,三比二力克美国队,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,2,5,三比二力克美国队|韩国队|德郭队|渝武|彼得|瓯文|朱某|吴雯|皮特|董某|喻莉|张保仔,三比二力克美国队|韩国队,三比二力克美国队|韩国队|德郭队|渝武|董某
747,赛后主攻朱婷获最有价值球员和最受欢迎球员,赛后主,1,2,2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4,2,4,贩婴|赛后主|苹果|吴雯|李银河|黄榕|彼得|董某|瓯文|故宫|渝武|颜妮,贩婴|赛后主,贩婴|赛后主|吴雯|李银河
748,主教练郎平获得最佳教练,郎平,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,2,4,郎平|王婷|吴雯|罗宾|苹果|瓯文|董某|彼得|渝武|常平|杨幼萍|黄榕,郎平|王婷,郎平|王婷|吴雯|瓯文
749,由郎平挂帅的中国女排在名古屋赛区,名古屋|郎平,2,1,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,5,3,5,郎平|名古屋|王婷|渝武|罗宾|吴雯|彼得|董某|苹果|常平|瓯文|平阳,郎平|名古屋|王婷,郎平|名古屋|王婷|渝武|吴雯
750,搜狐娱乐讯陈妍希传出和陈晓的恋情之后,陈妍希,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,陈妍希|彼得|新城|吴雯|今久|瓯文|渝武|董某|颜妮|西安|黄榕|赵宏,陈妍希,陈妍希|彼得|瓯文|董某
751,陈妍希回到台北代言悠游卡,陈妍希,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,陈妍希|杨扬|李晖|刘玮|渝武|彼得|西安|吴雯|董某|贩婴|陕西|颜妮,陈妍希,陈妍希|杨扬|李晖|董某
752,但陈妍希在出席活动时,陈妍希,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,陈妍希|陈定|政协|黄榕|陈晟|彼得|吴雯|重庆|渝武|董某|刘澄|瓯文,陈妍希,陈妍希|黄榕|彼得|渝武
753,贵州都市报十月二十九日报道据台湾媒体报道艺人陈妍希认爱小四岁的大陆小生陈晓,陈妍希,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2,6,陈妍希|兰州市|荆州|乌守保|陈晟|陈观鑫|广东|彼得|广西|任珊|陕西|瓯文,陈妍希|兰州市,陈妍希|兰州市|荆州|乌守保|陈晟|瓯文
754,游客踩敦煌千年古城遗址拍照反问踩了会掉吗,敦煌,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,敦煌|吴雯|黄榕|董某|彼得|渝武|瓯文|曹志|胡琦|邓泽惠|朱某|陈晟,敦煌,敦煌|吴雯|渝武|朱某
755,在甘肃敦煌大方盘城遗址,敦煌|甘肃,2,1,28,0.5,0.5,0.5,0.5,0.5,0.5,0.5,4,1,4,甘肃|渝武|瓯文|彼得|吴雯|广西|广安|董某|大分港|邬雄|玮甯|朱某,甘肃,甘肃|渝武|彼得|广安
756,游客铜缸刻字秀恩爱故宫已报警,故宫,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,故宫|西安|吴雯|渝武|瓯文|苹果|彼得|吉娜|广安|董某|孔磊|朱某,故宫,故宫|西安|吴雯|苹果
757,法制晚报讯记者李洁今天傍晚,李洁,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,李洁|彼得|金陵晚报|瓯文|李家|吴雯|龙湾|董某|西安|哈立|渝武|朱某,李洁,李洁|金陵晚报|李家|朱某
758,并称故宫博物院已就此事件向公安机关报案,故宫,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,1,5,故宫|平昌|彼得|瓯文|广安|吴雯|龙湾|孔磊|董某|西安|京城|邬雄,故宫,故宫|平昌|彼得|瓯文|孔磊
759,游客骑着明孝陵驮碑龟趺拍照市民大煞风景,孝陵驮碑|龟趺,2,1,12,0.5,0.5,0.5,1.0,0.5,0.5,0.5,4,1,4,孝陵驮碑|吴雯|奇冰|渝武|威灵|罗宾|彼得|胡琦|董某|瓯文|胡枫|龟趺,孝陵驮碑,孝陵驮碑|渝武|威灵|罗宾
760,游客骑在龟趺身上报料人供图,龟趺,1,31,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,4,拓朗|瓯文|吴雯|渝武|胡琦|彼得|乌守保|新京报|董某|朱某|温岭|皮特,拓朗,拓朗|瓯文|新京报|董某
761,贵港民警追凶未言弃嫌犯一五年后落法网,贵港,1,41,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,4,渝武|吴雯|彼得|瑞银|梅姐|瓯文|董某|拓朗|玮甯|奇冰|希饭|朱某,渝武,渝武|吴雯|瑞银|朱某
762,信息时报讯记者周伟龙天上不会掉馅饼,信息时报讯,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,1,5,信息时报讯|威灵|瓯文|吴雯|刘玮|彼得|西安|赵伟国|平阳|张女士|吉娜|董某,信息时报讯,信息时报讯|威灵|瓯文|吴雯|张女士
763,凶手被抓捕归案钟欣摄,钟欣,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,钟欣|邬雄|重庆|彼得|吴雯|瓯文|渝武|董某|黄榕|广安|政协|奇冰,钟欣,钟欣|重庆|彼得|董某
764,记者昨日第一时间从江苏省交通运输厅获悉,江苏省交通运输厅,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,江苏省交通运输厅|吴雯|瓯文|甘肃|彼得|奇冰|渝武|董某|吉娜|西安|朱某|广西,江苏省交通运输厅,江苏省交通运输厅|吴雯|瓯文|甘肃
765,本报记者蔡宗琦中国证券报记者获悉,中国证券报,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,中国证券报|吴雯|彼得|胡琦|瓯文|西安|奇冰|张驰|董某|重庆|平阳|希饭,中国证券报,中国证券报|吴雯|胡琦|董某
766,作风向来无耻加强势苹果也因强势出名,苹果,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2,6,苹果|胡琦|好莱坞|宋芳|周峰|彼得|吴雯|名古屋|瓯文|渝武|赵宏|朱某,苹果|胡琦,苹果|胡琦|好莱坞|宋芳|周峰|彼得
767,可参照中国移动和苹果的合作传闻中,苹果|中国移动,2,1,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,5,2,5,中国移动|苹果|彼得|吴雯|董某|瓯文|渝武|荆州|名古屋|平阳|朱某|奇冰,中国移动|苹果,中国移动|苹果|彼得|董某|瓯文
768,但却鲜有人会像苹果的服务付费,苹果,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,苹果|彼得|富平|名古屋|吴雯|瓯文|董某|习友路|渝武|朱某|故宫|奇冰,苹果,苹果|彼得|名古屋|瓯文
769,慈禧太后就因乔致庸创办了票号,乔致庸,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,2,4,乔致庸|曹志|吴雯|彼得|董某|赵继宏|瓯文|斯利|西安|新马泰|黄榕|奇冰,乔致庸|曹志,乔致庸|曹志|董某|赵继宏
770,何况是一个来自美帝的小苹果呢,苹果,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,苹果|彼得|名古屋|吴雯|瓯文|朱某|黄榕|董某|渝武|朱圣祎|李氏|广安,苹果,苹果|彼得|名古屋|瓯文
771,苹果一口气召开了两次新品发布会,苹果,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,苹果|彼得|吴雯|平阳|瓯文|渝武|郎平|富平|董某|常平|名古屋|胡琦,苹果,苹果|彼得|平阳|瓯文
772,艾维表示尽管苹果智能手表拥有诸多功能,苹果,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,苹果|广安|吴雯|苹果晋身道指|董某|威灵|彼得|瓯文|韩国平昌|渝武|黄榕|平阳,苹果,苹果|广安|吴雯|苹果晋身道指
773,艾维现为苹果主管设计业务的高级副总裁,苹果,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,苹果|渝武|广安|项锐|吴雯|平阳|彼得|瓯文|董某|萨维申|沈阳新维一半股份|名古屋,苹果,苹果|渝武|广安|吴雯
774,帮助设计了苹果多项产品的外观和用户体验,苹果,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,1,5,苹果|常平|吴雯|彼得|瓯文|董某|苹果晋身道指|渝武|名古屋|佟继萍|富平|郎平,苹果,苹果|常平|吴雯|瓯文|董某
775,苹果计划于明年初开始销售其智能手表,苹果,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,2,5,苹果|银联|瓯文|朱某|吴雯|彼得|渝武|董某|黄榕|吉娜|名古屋|胡琦,苹果|银联,苹果|银联|瓯文|吴雯|董某
776,苹果没有透露更昂贵智能手表的具体售价,苹果,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,苹果|吴雯|彼得|平阳|朱某|瓯文|董某|广安|名古屋|渝武|常平|黄榕,苹果,苹果|吴雯|平阳|瓯文
777,美的家用空调事业部总裁吴文新表示,吴文新,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,2,5,吴文新|吴雯|美的部品事业部|瓯文|彼得|陕西|董某|叶乔波|广西|李家|瑞银|温岭,吴文新|吴雯,吴文新|吴雯|美的部品事业部|陕西|董某
778,美的家用空调事业部制造副总裁乌守保对记者,乌守保,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,2,5,乌守保|邬雄|吴雯|瓯文|美的部品事业部|董某|彼得|渝武|黄榕|故宫|邬迪|胡枫,乌守保|邬雄,乌守保|邬雄|吴雯|董某|朱某
779,多年来保持奇高市占率的老板电器,奇高市,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,奇高市|胡琦|彼得|吴雯|瓯文|董某|奇冰|渝武|平阳|朱某|黄榕|故宫,奇高市,奇高市|胡琦|董某|朱某
780,赵继宏老板电器做厨电已经三十多年了,赵继宏,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,赵继宏|董某|吴雯|纪佳鹏|刘庆红|彼得|瓯文|黄榕|渝武|朱某|李晖|平阳,赵继宏,赵继宏|董某|吴雯|纪佳鹏
781,赛后主攻手朱婷对记者说,赛后主,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,赛后主|罗宾|彼得|张林|吴雯|哈灵|赵宏|故宫|瓯文|邬雄|董某|黄榕,赛后主,赛后主|彼得|赵宏|故宫
782,在第四轮与韩国队的比赛中,韩国队,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,韩国队|德郭队|彼得|吴雯|渝武|瓯文|董某|黄榕|朱某|平阳|玮甯|马云,韩国队,韩国队|德郭队|渝武|董某
783,在赛后发布会上颜妮对记者说,颜妮,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,颜妮|瓯文|彼得|赛后主|吴雯|刘玮|黄榕|董某|渝武|平阳|朱某|杨扬,颜妮,颜妮|瓯文|彼得|赛后主
784,颜妮坦言今天俄罗斯表现很好,颜妮,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,1,5,颜妮|波斯|彼得|玮甯|吴雯|董某|广西|渝武|金坛|瓯文|田心妮|渝蓉,颜妮,颜妮|波斯|彼得|玮甯|广西
785,颜妮坦言自己的发挥也不是特别稳定,颜妮,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,颜妮|彼得|玮甯|吴雯|渝武|董某|吉娜|瓯文|黄榕|田心妮|温岭|广安,颜妮,颜妮|彼得|玮甯|朱某
786,其中郎平主教练最为辛苦,郎平,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,2,5,郎平|王婷|罗宾|吴雯|瓯文|杨幼萍|常平|彼得|胡琦|吴文新|董某|渝武,郎平|王婷,郎平|王婷|罗宾|吴雯|瓯文
787,但我觉得郎导是最苦的,郎导,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,郎导|吴雯|兰州市|彼得|瓯文|渝武|黄榕|玮甯|嵩山|董某|奇冰|拓朗,郎导,郎导|吴雯|瓯文|黄榕
788,在八月二十六日中国队和韩国队的比赛中,韩国队,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,韩国队|德郭队|彼得|黄榕|董某|吴雯|渝武|瓯文|朱某|平阳|故宫|马云,韩国队,韩国队|德郭队|黄榕|渝武
789,主教练郎平都没有派她出场,郎平,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,2,5,郎平|王婷|罗宾|常平|蓝莹|吴雯|彼得|杨幼萍|渝武|瓯文|哈灵|董某,郎平|王婷,郎平|王婷|罗宾|吴雯|杨幼萍
790,在冈山的桃太郎体育馆,桃太郎,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,桃太郎|广安|彼得|吴雯|瓯文|渝武|皮特|嵩山|广西|广东|黄榕|董某,桃太郎,桃太郎|广安|彼得|皮特
791,与奥斯卡影帝本金斯利同时出现在海报中央,斯利,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,斯利|哈灵|吴雯|钟欣|彼得|杨扬|平阳|瓯文|陈定|董某|渝武|今久,斯利,斯利|哈灵|钟欣|平阳
792,雷诺兹持枪的造型和他在冥界警局里的颇为相似,冥界警局,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,冥界警局|波斯|瓯文|吴雯|张驰|李的话|项锐|董某|彼得|玮甯|渝武|黄榕,冥界警局,冥界警局|波斯|瓯文|吴雯
793,那些年女神陈妍希近来瘦身有成,陈妍希,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,陈妍希|渝武|徐云丽|重庆|王靖苏|吴雯|西安|大兴|陈观鑫|彼得|诏安县|瓯文,陈妍希,陈妍希|渝武|徐云丽|吴雯
794,曝出陈妍希拍戏时突然干呕,陈妍希,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,陈妍希|徐云丽|彼得|吴雯|瓯文|渝武|陈观鑫|颜妮|董某|权义|陕西|李氏,陈妍希,陈妍希|徐云丽|彼得|瓯文
795,陈妍希还去医院做了检查,陈妍希,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,陈妍希|彼得|南粤|吴雯|瓯文|董某|玛卡|黄榕|渝武|徐云丽|颜妮|平昌,陈妍希,陈妍希|彼得|瓯文|董某
796,陈妍希晒出与容祖儿合照,陈妍希,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,2,4,陈妍希|渝蓉|吴雯|渝武|朱祖儿|彼得|瓯文|徐云丽|董某|西安|颜妮|黄榕,陈妍希|渝蓉,陈妍希|渝蓉|吴雯|徐云丽
797,陈晓与陈妍希承认恋情,陈妍希,1,2,2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4,2,4,王晓宇|陈妍希|吴雯|彼得|瓯文|渝武|董某|马云|张晓雅|朱某|迟名常鑫|渝蓉,王晓宇|陈妍希,王晓宇|陈妍希|吴雯|董某
798,安良百货商场正常营业,安良百货商场,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,2,5,安良百货商场|安良百货电梯|温岭|哈灵|彼得|吴雯|瓯文|渝武|董某|银联|颜妮|杨扬,安良百货商场|安良百货电梯,安良百货商场|安良百货电梯|温岭|哈灵|瓯文
799,湖北咬人电梯厂家曾为盖板支架申请专利,湖北咬人电梯,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,湖北咬人电梯|吴雯|瓯文|李嘉诚|邬雄|权义|张林|邬迪|董某|渝武|平阳|彼得,湖北咬人电梯,湖北咬人电梯|吴雯|李嘉诚|孔磊
800,湖北荆州吃人电梯盖板设计不合理供图,荆州,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,4,荆州|今久|吴雯|瓯文|彼得|布赫雷尔|董某|渝武|邬迪|湖北咬人电梯|平阳|故宫,荆州,荆州|今久|瓯文|朱某
801,湖北省荆州市安监局召开安良百货电梯事故情报通报会,荆州|安良百货电梯,2,1,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,5,3,5,安良百货电梯|荆州|安良百货商场|渝武|吴雯|温岭|瓯文|西安|董某|云南省|邬迪|温州市治堵办,安良百货电梯|荆州|安良百货商场,安良百货电梯|荆州|安良百货商场|渝武|吴雯
802,此次事故调查组组长荆州市安监局局长陈观鑫通报称,陈观鑫|荆州,2,1,2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,6,3,6,陈观鑫|荆州|广西|陕西|吴雯|黄欣晨报|李氏|韩籍|陈势安|新京报|瓯文|董某,陈观鑫|荆州|广西,陈观鑫|荆州|广西|陕西|吴雯|瓯文
803,湖北荆州市安良百货公司事发手扶电梯已被关闭检修,荆州,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,3,6,荆州|安良百货商场|安良百货电梯|吴雯|李氏|兰州市|邬迪|瓯文|陈势安|奇高市|广安|保山市,荆州|安良百货商场|安良百货电梯,荆州|安良百货商场|安良百货电梯|吴雯|李氏|邬迪
